BOOKING,WK_TYPE,TIME_PERIOD,TIME_PERIOD_SORT,ROUTE_NUMBER,ROUTE_NAME,DIRECTION_NAME,SERVICE_CODE,SERVICE_TYPE,SERVICE_CLASS,SERVICE_MODE,SORT_ORDER,STOP_ID,STOP_ID_NEAR,STOP,TRAVEL_DIRECTION,TIMEPOINT,AVG_SEGMENT_MILES,CITY,COUNTY,TAZ,CENSUS_TRACT,AVG_DWELL_TIME,AVG_PASSENGERS_ON,AVG_PASSENGERS_OFF,AVG_VEHICLE_SEATS,AVG_LOAD,MAX_LOAD,AVG_PASSENGER_MILES,AVG_WHEELCHAIR,AVG_BICYCLE,AVG_KNEEL,SUM_PASSENGERS_ON,SUM_PASSENGERS_OFF,SUM_VEHICLE_SEATS,SUM_FON,SUM_FOFF,SUM_RON,SUM_ROFF,SUM_LOAD,SUM_PASSENGER_MILES,SUM_WHEELCHAIR,SUM_BICYCLE,SUM_KNEEL,AVG_LOAD_P,TRIPS_EARLY,TRIPS_LATE,TRIPS_ONTIME,AVG_SERVICED,MAX_LOAD_P,LAT,LON,ONTIME,STOP_KEY,TRIPS_COUNT,TRIPS_GROSS,AVG_SEGMENT_KM
2018-09,SUN,AM Early,1,5,5:5,WEST,,,,,370,3513,3513,Main/Rowland,W,0,0.223674242,,,,,0.008,0,0,35,1,4,0.313143939,0,0,0,0,2,534,0,2,0,0,21,4.697159091,0,0,0,3,0,0,0,0.066,0.105263158,37.549663,-77.466966,0,,15,15,0.3599688
2018-09,SUN,AM Early,1,5,5:5,WEST,,,,,380,3418,3418,Main/Stafford,W,0,0.282575758,,,,,0.002307692,0,0,35,1,4,0.414444444,0,0,0,1,0,534,1,0,0,0,22,6.216666667,0,0,0,4,0,0,0,0.066,0.105263158,37.55107,-77.470644,0,,15,15,0.4547616
2018-09,SUN,AM Early,1,5,5:5,WEST,,,,,390,100454,100454,MN-STA,X,-1,,,,,,0.150714286,0,0,35,1,4,,0,0,0,0,0,534,0,0,0,0,22,,0,0,0,4,,,,0,0.105263158,37.550972,-77.470818,,,15,15,
2018-09,SUN,AM Early,1,5,5:5,WEST,,,,,400,423,423,MAIN/BOULEVARD,W,0,0.159659091,,,,,0,0,0,35,1,4,0.234166667,0,0,0,0,0,534,0,0,0,0,22,3.5125,0,0,0,4,0,0,0,0,0.105263158,37.552683,-77.475383,0,,15,15,0.2569464
2018-09,SUN,AM Early,1,5,5:5,WEST,,,,,410,425,425,ELLWOOD/SHEPPARD,W,0,0.097916667,,,,,0,0,0,35,1,4,0.143611111,0,0,0,0,0,534,0,0,0,0,22,2.154166667,0,0,0,4,0,0,0,0,0.105263158,37.553585,-77.478065,0,,15,15,0.1575816
2018-09,SUN,AM Early,1,5,5:5,WEST,,,,,420,426,426,ELLWOOD/BELMONT,W,0,0.200378788,,,,,0,0,0,35,1,4,0.293888889,0,0,0,0,0,534,0,0,0,0,22,4.408333333,0,0,0,4,0,0,0,0,0.105263158,37.554205,-77.479667,0,,15,15,0.3224784
2018-09,SUN,AM Early,1,5,5:5,WEST,,,,,430,428,428,ELLWOOD/DOOLEY,W,0,0.237878788,,,,,0,0,0,35,1,4,0.348888889,0,0,0,0,0,534,0,0,0,0,22,5.233333333,0,0,0,4,0,0,0,0,0.105263158,37.555382,-77.483002,0,,15,15,0.3828288
2018-09,SUN,AM Early,1,5,5:5,WEST,,,,,430,99999,2746,,,0,0,,,,,0.17,0,1,35,3,3,0,0,0,0,0,1,35,0,1,0,0,3,0,0,0,0,8,0,0,0,1,0.085714286,,,0,,1,1,0
2018-09,SUN,AM Early,1,5,5:5,WEST,,,,,440,2746,2746,ELLWOOD/NANSEMOND,W,0,0.276704545,,,,,0.005333333,0,0,35,1,3,0.368939394,0,0,0,0,1,534,0,0,0,1,20,5.534090909,0,0,0,3,0,0,0,0.066,0.078947368,37.55676,-77.486975,0,,15,15,0.4453128
2018-09,SUN,AM Early,1,5,5:5,WEST,,,,,450,3609,3609,Cary/Nansemond,E,0,0,,,,,,0,0,35,0,2,0,0,0,0,0,12,534,0,7,0,6,8,0,0,0,0,1,0,0,0,0.466,0.052631579,37.555349,-77.486931,0,,15,15,0
