ROUTE_NUMBER,ROUTE_NAME,DIRECTION_NAME,SORT_ORDER,STOP_ID,STOP,LAT,LON
50,50:50:00,EAST,90,661,BROAD/WESTMORELAND,37.577932,-77.489168
50,50:50:00,EAST,90,664,BROAD/MALVERN,37.573043,-77.483223
50,50:50:00,EAST,100,662,BROAD/COMMONWEALTH,37.576938,-77.487952
50,50:50:00,EAST,100,665,BROAD/LAFAYETTE,37.572075,-77.482123
50,50:50:00,EAST,110,664,BROAD/MALVERN,37.573043,-77.483223
50,50:50:00,EAST,110,666,BROAD/HAMILTON,37.570429,-77.480178
50,50:50:00,EAST,120,668,BROAD/ROSENEATH,37.56787,-77.47716
50,50:50:00,EAST,130,665,BROAD/LAFAYETTE,37.572075,-77.482123
50,50:50:00,EAST,130,669,BROAD/TILDEN,37.566618,-77.475658
50,50:50:00,EAST,140,666,BROAD/HAMILTON,37.570429,-77.480178
50,50:50:00,EAST,140,671,BROAD/BELMONT,37.564675,-77.473337
50,50:50:00,EAST,150,668,BROAD/ROSENEATH,37.56787,-77.47716
50,50:50:00,EAST,150,52,BROAD/SHEPPARD,37.56307,-77.471335
50,50:50:00,EAST,160,669,BROAD/TILDEN,37.566618,-77.475658
50,50:50:00,EAST,160,53,BROAD/BOULEVARD,37.562053,-77.46957
50,50:50:00,EAST,170,671,BROAD/BELMONT,37.564675,-77.473337
50,50:50:00,EAST,170,54,BROAD/ROBINSON,37.560515,-77.467057
50,50:50:00,EAST,180,52,BROAD/SHEPPARD,37.56307,-77.471335
50,50:50:00,EAST,180,3525,DMV Drive/Broad,37.56004,-77.464627
50,50:50:00,EAST,180,77,BROAD/ALLISON,37.557808,-77.462608
50,50:50:00,EAST,190,53,BROAD/BOULEVARD,37.562053,-77.46957
50,50:50:00,EAST,190,3488,DMV Drive/Leigh,37.561153,-77.463758
50,50:50:00,EAST,190,3700,Hermitage/Clay,37.559124,-77.460044
50,50:50:00,EAST,200,54,BROAD/ROBINSON,37.560515,-77.467057
50,50:50:00,EAST,200,3488,DMV Drive/Leigh,37.561153,-77.463758
50,50:50:00,EAST,210,3488,Davis/Broad,37.559874,-77.466352
50,50:50:00,EAST,210,3488,DMV Drive/Leigh,37.561153,-77.463758
50,50:50:00,WEST,10,3488,Davis/Broad,37.559874,-77.466352
50,50:50:00,WEST,10,3488,DMV Drive/Leigh,37.561153,-77.463758
50,50:50:00,WEST,20,3488,DMV Drive/Leigh,37.561153,-77.463758
50,50:50:00,WEST,30,145,BROAD/ROBINSON,37.560809,-77.467093
50,50:50:00,WEST,40,3110,BROAD/BOULEVARD,37.56292,-77.47063
50,50:50:00,WEST,50,678,BROAD/SUMMIT,37.565255,-77.473615
50,50:50:00,WEST,60,679,BROAD/MACTAVISH,37.566842,-77.475492
50,50:50:00,WEST,70,680,BROAD/ROSENEATH,37.56797,-77.476827
50,50:50:00,WEST,80,682,BROAD/HAMILTON,37.570597,-77.479942
50,50:50:00,WEST,90,683,BROAD/KENT,37.57149,-77.480998
50,50:50:00,WEST,100,684,BROAD/LAFAYETTE,37.572392,-77.482063
50,50:50:00,WEST,110,685,BROAD/WESTWOOD,37.573465,-77.483318
50,50:50:00,WEST,120,685,BROAD/WESTWOOD,37.573465,-77.483318
50,50:50:00,WEST,130,687,BROAD/COMMONWEALTH,37.576858,-77.487443
50,50:50:00,WEST,140,688,BROAD/WESTMORELAND,37.578423,-77.489352
50,50:50:00,WEST,150,690,BROAD/CHANTILLY,37.580547,-77.491893
50,50:50:00,WEST,160,691,BROAD/STAPLES MILL,37.581968,-77.493618
50,50:50:00,WEST,170,2596,WILLOW LAWN/MARKEL,37.583688,-77.497703
50,50:50:00,WEST,180,822,MARKEL/BYRD,37.584283,-77.499476
50,50:50:00,WEST,190,823,BYRD/OLD RICHMOND,37.584543,-77.500908
50,50:50:00,WEST,200,824,BYRD/FITZHUGH,37.583716,-77.501721
50,50:50:00,WEST,210,586,WILLOW LAWN/SHELTER,37.582978,-77.498363
50,50:50:00,WEST,220,586,WILLOW LAWN/SHELTER,37.582978,-77.498363
56,Route #56,EAST,10,296,7TH/MARSHALL,37.542527,-77.434865
56,Route #56,EAST,20,296,7TH/MARSHALL,37.542527,-77.434865
56,Route #56,EAST,30,297,MARSHALL/7TH,37.542469,-77.434554
56,Route #56,EAST,30,95,BROAD/10TH,37.540049,-77.43282
56,Route #56,EAST,30,298,8TH/MARSHALL,37.541891,-77.43432
56,Route #56,EAST,40,95,BROAD/10TH,37.540049,-77.43282
56,Route #56,EAST,40,3105,BROAD/11TH,37.539237,-77.43153
56,Route #56,EAST,40,3057,BROAD/9TH,37.541063,-77.434492
56,Route #56,EAST,50,3105,BROAD/11TH,37.539237,-77.43153
56,Route #56,EAST,50,100,BROAD/18TH,37.535568,-77.425369
56,Route #56,EAST,50,95,BROAD/10TH,37.540049,-77.43282
56,Route #56,EAST,60,100,BROAD/18TH,37.535568,-77.425369
56,Route #56,EAST,60,101,BROAD/19TH,37.53498,-77.4244
56,Route #56,EAST,60,3105,BROAD/11TH,37.539237,-77.43153
56,Route #56,EAST,70,101,BROAD/19TH,37.53498,-77.4244
56,Route #56,EAST,70,2570,21ST/BROAD,37.534535,-77.42168
56,Route #56,EAST,70,100,BROAD/18TH,37.535568,-77.425369
56,Route #56,EAST,80,2570,21ST/BROAD,37.534535,-77.42168
56,Route #56,EAST,80,103,MARSHALL/22ND,37.534144,-77.420799
56,Route #56,EAST,80,101,BROAD/19TH,37.53498,-77.4244
56,Route #56,EAST,90,103,MARSHALL/22ND,37.534144,-77.420799
56,Route #56,EAST,90,104,MARSHALL/24TH,37.53285,-77.418597
56,Route #56,EAST,90,2570,21ST/BROAD,37.534535,-77.42168
56,Route #56,EAST,100,104,MARSHALL/24TH,37.53285,-77.418597
56,Route #56,EAST,100,106,MARSHALL/27TH,37.53144,-77.41634
56,Route #56,EAST,100,103,MARSHALL/22ND,37.534144,-77.420799
56,Route #56,EAST,110,106,MARSHALL/27TH,37.53144,-77.41634
56,Route #56,EAST,110,107,MARSHALL/29TH,37.530307,-77.414488
56,Route #56,EAST,110,104,MARSHALL/24TH,37.53285,-77.418597
56,Route #56,EAST,120,107,MARSHALL/29TH,37.530307,-77.414488
56,Route #56,EAST,120,108,MARSHALL/31ST,37.529198,-77.412692
56,Route #56,EAST,120,106,MARSHALL/27TH,37.53144,-77.41634
56,Route #56,EAST,130,108,MARSHALL/31ST,37.529198,-77.412692
56,Route #56,EAST,130,109,MARSHALL/33RD,37.528102,-77.410903
56,Route #56,EAST,130,107,MARSHALL/29TH,37.530307,-77.414488
56,Route #56,EAST,140,109,MARSHALL/33RD,37.528102,-77.410903
56,Route #56,EAST,140,108,MARSHALL/31ST,37.529198,-77.412692
56,Route #56,EAST,150,1282,GOVERNMENT/1334,37.522085,-77.40151
56,Route #56,EAST,150,109,MARSHALL/33RD,37.528102,-77.410903
56,Route #56,EAST,160,1282,GOVERNMENT/1334,37.522085,-77.40151
56,Route #56,EAST,160,3342,Government/Rawlings,37.517977,-77.39704
56,Route #56,EAST,160,109,MARSHALL/33RD,37.528102,-77.410903
56,Route #56,EAST,170,3342,Government/Rawlings,37.517977,-77.39704
56,Route #56,EAST,170,1284,PARKER/WILLIAMSBURG,37.514703,-77.395278
56,Route #56,EAST,170,1282,GOVERNMENT/1334,37.522085,-77.40151
56,Route #56,EAST,180,1284,PARKER/WILLIAMSBURG,37.514703,-77.395278
56,Route #56,EAST,180,1285,DARBYTOWN/HENRICO ARMS,37.512168,-77.393148
56,Route #56,EAST,180,3342,Government/Rawlings,37.517977,-77.39704
56,Route #56,EAST,190,1285,DARBYTOWN/HENRICO ARMS,37.512168,-77.393148
56,Route #56,EAST,190,1286,DARBYTOWN/SHIRELYDALE,37.510682,-77.390725
56,Route #56,EAST,190,1284,PARKER/WILLIAMSBURG,37.514703,-77.395278
56,Route #56,EAST,200,1286,DARBYTOWN/SHIRELYDALE,37.510682,-77.390725
56,Route #56,EAST,200,1287,DARBYTOWN/LOUSIA,37.506478,-77.384255
56,Route #56,EAST,200,1285,DARBYTOWN/HENRICO ARMS,37.512168,-77.393148
56,Route #56,EAST,210,1287,DARBYTOWN/LOUSIA,37.506478,-77.384255
56,Route #56,EAST,210,3347,Fareva Parking Lot East,37.485283,-77.360865
56,Route #56,EAST,210,1286,DARBYTOWN/SHIRELYDALE,37.510682,-77.390725
56,Route #56,EAST,220,3347,Fareva Parking Lot East,37.485283,-77.360865
56,Route #56,EAST,220,3346,Fareva Parking Lot West,37.486057,-77.363421
56,Route #56,EAST,220,1287,DARBYTOWN/LOUSIA,37.506478,-77.384255
56,Route #56,EAST,230,3346,Fareva Parking Lot West,37.486057,-77.363421
56,Route #56,EAST,230,3347,Fareva Parking Lot East,37.485283,-77.360865
56,Route #56,EAST,240,1289,LABURNUM/SEVEN HILLS,37.493555,-77.352387
56,Route #56,EAST,240,3346,Fareva Parking Lot West,37.486057,-77.363421
56,Route #56,EAST,250,1289,LABURNUM/SEVEN HILLS,37.493555,-77.352387
56,Route #56,EAST,250,1290,CHARLES CITY/LABURNUM,37.504932,-77.351258
56,Route #56,EAST,250,3346,Fareva Parking Lot West,37.486057,-77.363421
56,Route #56,EAST,260,1290,CHARLES CITY/LABURNUM,37.504932,-77.351258
56,Route #56,EAST,260,1291,CHARLES CITY/2463,37.507128,-77.356098
56,Route #56,EAST,260,1289,LABURNUM/SEVEN HILLS,37.493555,-77.352387
56,Route #56,EAST,270,1291,CHARLES CITY/2463,37.507128,-77.356098
56,Route #56,EAST,270,1292,GLEN ALDEN/SARELLEN,37.510292,-77.35683
56,Route #56,EAST,270,1290,CHARLES CITY/LABURNUM,37.504932,-77.351258
56,Route #56,EAST,280,1292,GLEN ALDEN/SARELLEN,37.510292,-77.35683
56,Route #56,EAST,280,1293,SARELLEN/ACROSS FROM 4305,37.511456,-77.358988
56,Route #56,EAST,280,1291,CHARLES CITY/2463,37.507128,-77.356098
56,Route #56,EAST,290,1293,SARELLEN/ACROSS FROM 4305,37.511456,-77.358988
56,Route #56,EAST,290,1294,KLOCHNER/ACROSS FROM PCI OF VA INC,37.513917,-77.361978
56,Route #56,EAST,290,1292,GLEN ALDEN/SARELLEN,37.510292,-77.35683
56,Route #56,EAST,300,1294,KLOCHNER/ACROSS FROM PCI OF VA INC,37.513917,-77.361978
56,Route #56,EAST,300,1295,EUBANK/ENTRANCE TO CAROLINA,37.514695,-77.360453
56,Route #56,EAST,300,1293,SARELLEN/ACROSS FROM 4305,37.511456,-77.358988
56,Route #56,EAST,310,1295,EUBANK/ENTRANCE TO CAROLINA,37.514695,-77.360453
56,Route #56,EAST,310,1297,EUBANK/GLEN ALDEN,37.513058,-77.356649
56,Route #56,EAST,310,1294,KLOCHNER/ACROSS FROM PCI OF VA INC,37.513917,-77.361978
56,Route #56,EAST,320,1297,EUBANK/GLEN ALDEN,37.513058,-77.356649
56,Route #56,EAST,320,1298,EUBANK/LABURNUM,37.511512,-77.351258
56,Route #56,EAST,320,1295,EUBANK/ENTRANCE TO CAROLINA,37.514695,-77.360453
56,Route #56,EAST,330,1298,EUBANK/LABURNUM,37.511512,-77.351258
56,Route #56,EAST,330,1299,EUBANK/RALEIGH,37.511623,-77.346483
56,Route #56,EAST,330,1297,EUBANK/GLEN ALDEN,37.513058,-77.356649
56,Route #56,EAST,340,1299,EUBANK/RALEIGH,37.511623,-77.346483
56,Route #56,EAST,340,1300,Eubank/Lewis,37.511608,-77.341591
56,Route #56,EAST,340,1298,EUBANK/LABURNUM,37.511512,-77.351258
56,Route #56,EAST,350,1300,Eubank/Lewis,37.511608,-77.341591
56,Route #56,EAST,350,3577,Lewis at 5361,37.51447,-77.340551
56,Route #56,EAST,350,1299,EUBANK/RALEIGH,37.511623,-77.346483
56,Route #56,EAST,360,3577,Lewis at 5361,37.51447,-77.340551
56,Route #56,EAST,360,3580,Lewis/Huntsman,37.516842,-77.34056
56,Route #56,EAST,360,1300,Eubank/Lewis,37.511608,-77.341591
56,Route #56,EAST,370,3580,Lewis/Huntsman,37.516842,-77.34056
56,Route #56,EAST,370,1859,WILLIAMSBURG/LEA LANE,37.517818,-77.343645
56,Route #56,EAST,370,3577,Lewis at 5361,37.51447,-77.340551
56,Route #56,EAST,380,1859,WILLIAMSBURG/LEA LANE,37.517818,-77.343645
56,Route #56,EAST,380,1860,WILLIAMSBURG/ALLENSHAW,37.517305,-77.349082
56,Route #56,EAST,380,3580,Lewis/Huntsman,37.516842,-77.34056
56,Route #56,EAST,390,1860,WILLIAMSBURG/ALLENSHAW,37.517305,-77.349082
56,Route #56,EAST,390,3586,Williamsburg/Kemp,37.517811,-77.386096
56,Route #56,EAST,390,1859,WILLIAMSBURG/LEA LANE,37.517818,-77.343645
56,Route #56,EAST,400,3586,Williamsburg/Kemp,37.517811,-77.386096
56,Route #56,EAST,400,3584,Williamsburg/Charles City,37.518239,-77.377409
56,Route #56,EAST,400,1860,WILLIAMSBURG/ALLENSHAW,37.517305,-77.349082
56,Route #56,EAST,410,3584,Williamsburg/Charles City,37.518239,-77.377409
56,Route #56,EAST,410,3586,Williamsburg/Kemp,37.517811,-77.386096
56,Route #56,EAST,410,3703,Williamsburg/Creedmore,37.51555,-77.392312
56,Route #56,EAST,420,3582,Williamsburg/Cambrai,37.518367,-77.370447
56,Route #56,EAST,420,3584,Williamsburg/Charles City,37.518239,-77.377409
56,Route #56,EAST,420,3586,Williamsburg/Kemp,37.517811,-77.386096
56,Route #56,EAST,430,3582,Williamsburg/Cambrai,37.518367,-77.370447
56,Route #56,EAST,430,1861,LABURNUM/FINLEY,37.520667,-77.351278
56,Route #56,EAST,430,3584,Williamsburg/Charles City,37.518239,-77.377409
56,Route #56,EAST,440,1861,LABURNUM/FINLEY,37.520667,-77.351278
56,Route #56,EAST,440,2475,WHITE OAK VILLAGE/SAMS CLUB,37.527792,-77.352157
56,Route #56,EAST,440,3582,Williamsburg/Cambrai,37.518367,-77.370447
56,Route #56,EAST,440,3584,Williamsburg/Charles City,37.518239,-77.377409
56,Route #56,EAST,450,2475,WHITE OAK VILLAGE/SAMS CLUB,37.527792,-77.352157
56,Route #56,EAST,450,2476,WHITE OAK VILLAGE/OFFICE MAX,37.529778,-77.354478
56,Route #56,EAST,450,1861,LABURNUM/FINLEY,37.520667,-77.351278
56,Route #56,EAST,450,3582,Williamsburg/Cambrai,37.518367,-77.370447
56,Route #56,EAST,460,2476,WHITE OAK VILLAGE/OFFICE MAX,37.529778,-77.354478
56,Route #56,EAST,460,2475,WHITE OAK VILLAGE/SAMS CLUB,37.527792,-77.352157
56,Route #56,EAST,460,1861,LABURNUM/FINLEY,37.520667,-77.351278
56,Route #56,EAST,470,2476,WHITE OAK VILLAGE/OFFICE MAX,37.529778,-77.354478
56,Route #56,EAST,470,2475,WHITE OAK VILLAGE/SAMS CLUB,37.527792,-77.352157
56,Route #56,EAST,480,2476,WHITE OAK VILLAGE/OFFICE MAX,37.529778,-77.354478
56,Route #56,EAST,490,2476,WHITE OAK VILLAGE/OFFICE MAX,37.529778,-77.354478
56,Route #56,WEST,10,2476,WHITE OAK VILLAGE/OFFICE MAX,37.529778,-77.354478
56,Route #56,WEST,20,2476,WHITE OAK VILLAGE/OFFICE MAX,37.529778,-77.354478
56,Route #56,WEST,30,2592,LABURNUM/BEST BUY STATION,37.527617,-77.356687
56,Route #56,WEST,40,2530,LABURNUM/SHERATON HOTEL,37.525036,-77.354123
56,Route #56,WEST,50,2960,LABURNUM/LABURNUM SQUARE,37.52033,-77.351425
56,Route #56,WEST,60,1767,WILLIAMSBURG/ROBINS,37.517063,-77.348708
56,Route #56,WEST,70,1768,WILLIAMSBURG/OAKLEYS LA,37.517663,-77.343208
56,Route #56,WEST,80,3579,Lewis/Huntsman,37.516807,-77.340731
56,Route #56,WEST,90,3578,Lewis at 5300,37.514705,-77.340731
56,Route #56,WEST,100,1306,EUBANK/LEWIS,37.51173,-77.341977
56,Route #56,WEST,110,1307,EUBANK/RALEIGH,37.511647,-77.347142
56,Route #56,WEST,120,1308,EUBANK/LABURNUM,37.511612,-77.351473
56,Route #56,WEST,130,1310,EUBANK/4312,37.513078,-77.356273
56,Route #56,WEST,140,1311,EUBANK/KLOCKNER,37.514575,-77.359865
56,Route #56,WEST,150,1312,KLOCHNER/PCI OF VA INC,37.513857,-77.362233
56,Route #56,WEST,160,1313,SARELLEN/GLEN ALDEN,37.511225,-77.358828
56,Route #56,WEST,170,1314,GLEN ALDEN/SARELLEN,37.510197,-77.357028
56,Route #56,WEST,180,1315,CHARLES CITY/2464,37.506982,-77.356161
56,Route #56,WEST,190,1316,CHARLES CITY/LABURNUM,37.504443,-77.35075
56,Route #56,WEST,200,1317,LABURNUM/SEVEN HILLS,37.492757,-77.353253
56,Route #56,WEST,210,3347,Fareva Parking Lot East,37.485283,-77.360865
56,Route #56,WEST,220,3346,Fareva Parking Lot West,37.486057,-77.363421
56,Route #56,WEST,230,3346,Fareva Parking Lot West,37.486057,-77.363421
56,Route #56,WEST,240,1319,DARBYTOWN/BUCKNER,37.506422,-77.383967
56,Route #56,WEST,250,1320,DARBYTOWN/SHIRELYDALE,37.510566,-77.390289
56,Route #56,WEST,260,1321,Darbytown/Geffert,37.512199,-77.392839
56,Route #56,WEST,270,1323,PARKER/WILLIAMSBURG,37.514377,-77.395183
56,Route #56,WEST,280,1324,PARKER/WILLIAMSBURG,37.515005,-77.395223
56,Route #56,WEST,290,2236,WILLIAMSBURG RD/FINLAY,37.517738,-77.351721
56,Route #56,WEST,300,2237,WILLIAMSBURG RD/ASPEN SHADES PKWAY,37.518085,-77.356997
56,Route #56,WEST,310,2238,WILLIAMSBURG RD/CLAYTON,37.518461,-77.36217
56,Route #56,WEST,320,3581,Williamsburg/Cambrai,37.518495,-77.370676
56,Route #56,WEST,330,3583,Williamsburg/Charles City,37.518474,-77.378325
56,Route #56,WEST,340,3583,Williamsburg/Charles City,37.518474,-77.378325
56,Route #56,WEST,350,3585,Williamsburg/Kemp,37.517861,-77.386356
56,Route #56,WEST,360,3343,Government/Rawlings,37.51796,-77.39691
56,Route #56,WEST,360,3704,Williamsburg/Creedmore,37.515797,-77.39215
56,Route #56,WEST,370,1325,GOVERNMENT/1334,37.522109,-77.401405
56,Route #56,WEST,370,3343,Government/Rawlings,37.51796,-77.39691
56,Route #56,WEST,380,152,MARSHALL/33RD,37.528376,-77.411059
56,Route #56,WEST,380,1325,GOVERNMENT/1334,37.522109,-77.401405
56,Route #56,WEST,390,152,MARSHALL/33RD,37.528376,-77.411059
56,Route #56,WEST,400,153,MARSHALL/31ST,37.52914,-77.412301
56,Route #56,WEST,400,152,MARSHALL/33RD,37.528376,-77.411059
56,Route #56,WEST,410,154,MARSHALL/29TH,37.530203,-77.414138
56,Route #56,WEST,410,153,MARSHALL/31ST,37.52914,-77.412301
56,Route #56,WEST,420,155,MARSHALL/27TH,37.531377,-77.416053
56,Route #56,WEST,420,154,MARSHALL/29TH,37.530203,-77.414138
56,Route #56,WEST,430,156,MARSHALL/25TH,37.532732,-77.418255
56,Route #56,WEST,430,155,MARSHALL/27TH,37.531377,-77.416053
56,Route #56,WEST,440,157,MARSHALL/23RD,37.53436,-77.420871
56,Route #56,WEST,440,156,MARSHALL/25TH,37.532732,-77.418255
56,Route #56,WEST,450,119,21ST/MARSHALL,37.534149,-77.422238
56,Route #56,WEST,450,157,MARSHALL/23RD,37.53436,-77.420871
56,Route #56,WEST,460,119,21ST/MARSHALL,37.534149,-77.422238
56,Route #56,WEST,470,120,BROAD/19TH,37.534962,-77.424151
56,Route #56,WEST,470,119,21ST/MARSHALL,37.534149,-77.422238
56,Route #56,WEST,480,122,BROAD/17TH,37.536062,-77.425916
56,Route #56,WEST,480,120,BROAD/19TH,37.534962,-77.424151
56,Route #56,WEST,490,3055,BROAD/12TH,37.539599,-77.431641
56,Route #56,WEST,490,122,BROAD/17TH,37.536062,-77.425916
56,Route #56,WEST,500,125,BROAD/9TH,37.54079,-77.433617
56,Route #56,WEST,500,3055,BROAD/12TH,37.539599,-77.431641
56,Route #56,WEST,510,3244,BROAD/7TH,37.541538,-77.434838
56,Route #56,WEST,510,125,BROAD/9TH,37.54079,-77.433617
56,Route #56,WEST,520,296,7TH/MARSHALL,37.542527,-77.434865
56,Route #56,WEST,520,3244,BROAD/7TH,37.541538,-77.434838
56,Route #56,WEST,530,296,7TH/MARSHALL,37.542527,-77.434865
56,Route #56,WEST,540,296,7TH/MARSHALL,37.542527,-77.434865
64,Route #64,NORTH,10,1651,DURYEA/UNITED METHODIST CHURCH (OLD GUN),37.535127,-77.591212
64,Route #64,NORTH,20,1651,DURYEA/UNITED METHODIST CHURCH (OLD GUN),37.535127,-77.591212
64,Route #64,NORTH,30,2971,OLDFIELD/WESTGATE,37.53991,-77.5768
64,Route #64,NORTH,40,1657,EVANSWAY LANE/DOMINO,37.541302,-77.569515
64,Route #64,NORTH,40,3351,Evansway Lane/Ragsdale,37.54043,-77.57291
64,Route #64,NORTH,50,1658,FOREST HILL/STONEY POINT MED CENTER DRIVEWAY,37.540578,-77.566758
64,Route #64,NORTH,50,1657,EVANSWAY LANE/DOMINO,37.541302,-77.569515
64,Route #64,NORTH,60,2897,FOREST HILL/LAKE VILLAGE,37.538882,-77.567545
64,Route #64,NORTH,60,1658,FOREST HILL/STONEY POINT MED CENTER DRIVEWAY,37.540578,-77.566758
64,Route #64,NORTH,70,1660,FOREST HILL/STONY LAKE,37.537452,-77.567083
64,Route #64,NORTH,70,2897,FOREST HILL/LAKE VILLAGE,37.538882,-77.567545
64,Route #64,NORTH,80,1661,FOREST HILL/DRIVEWAY TO STONY POINT SHOPPING CT,37.536295,-77.565828
64,Route #64,NORTH,80,1660,FOREST HILL/STONY LAKE,37.537452,-77.567083
64,Route #64,NORTH,90,1661,FOREST HILL/DRIVEWAY TO STONY POINT SHOPPING CT,37.536295,-77.565828
64,Route #64,NORTH,100,2480,CHOCTAW/FOREST HILL,37.533697,-77.559613
64,Route #64,NORTH,100,1661,FOREST HILL/DRIVEWAY TO STONY POINT SHOPPING CT,37.536295,-77.565828
64,Route #64,NORTH,110,1663,FOREST HILL/ANWELL DR,37.53221,-77.555187
64,Route #64,NORTH,110,2480,CHOCTAW/FOREST HILL,37.533697,-77.559613
64,Route #64,NORTH,120,2899,FOREST HILL/HUGUENOT SCHOOL,37.531788,-77.545742
64,Route #64,NORTH,120,1663,FOREST HILL/ANWELL DR,37.53221,-77.555187
64,Route #64,NORTH,130,2899,FOREST HILL/HUGUENOT SCHOOL,37.531788,-77.545742
64,Route #64,NORTH,140,2900,FOREST HILL/THOMPSON SCHOOL,37.533704,-77.540154
64,Route #64,NORTH,140,2899,FOREST HILL/HUGUENOT SCHOOL,37.531788,-77.545742
64,Route #64,NORTH,150,1667,FOREST HILL/KENMORE,37.53483,-77.537868
64,Route #64,NORTH,150,2900,FOREST HILL/THOMPSON SCHOOL,37.533704,-77.540154
64,Route #64,NORTH,160,1707,FOREST HILL/CHIPPENHAM VILLAGE,37.536248,-77.535287
64,Route #64,NORTH,160,1667,FOREST HILL/KENMORE,37.53483,-77.537868
64,Route #64,NORTH,170,1668,FOREST HILL/SHEILA LANE,37.536915,-77.532417
64,Route #64,NORTH,170,1707,FOREST HILL/CHIPPENHAM VILLAGE,37.536248,-77.535287
64,Route #64,NORTH,180,1669,Forest Hill/Cherokee,37.537681,-77.525309
64,Route #64,NORTH,180,1668,FOREST HILL/SHEILA LANE,37.536915,-77.532417
64,Route #64,NORTH,190,1671,FOREST HILL/HATHAWAY,37.538059,-77.520402
64,Route #64,NORTH,190,1669,Forest Hill/Cherokee,37.537681,-77.525309
64,Route #64,NORTH,200,1672,FOREST HILL/MELBORNE,37.537555,-77.518398
64,Route #64,NORTH,200,1671,FOREST HILL/HATHAWAY,37.538059,-77.520402
64,Route #64,NORTH,210,1673,FOREST HILL/WOODBERRY LA,37.536538,-77.515258
64,Route #64,NORTH,210,1672,FOREST HILL/MELBORNE,37.537555,-77.518398
64,Route #64,NORTH,220,1674,FOREST HILL/RETIG,37.53583,-77.512453
64,Route #64,NORTH,220,1673,FOREST HILL/WOODBERRY LA,37.536538,-77.515258
64,Route #64,NORTH,230,1149,9TH/CARY,37.537702,-77.436692
64,Route #64,NORTH,230,1674,FOREST HILL/RETIG,37.53583,-77.512453
64,Route #64,NORTH,240,1149,9TH/CARY,37.537702,-77.436692
64,Route #64,NORTH,250,1149,9TH/CARY,37.537702,-77.436692
64,Route #64,SOUTH,10,1149,9TH/CARY,37.537702,-77.436692
64,Route #64,SOUTH,20,1149,9TH/CARY,37.537702,-77.436692
64,Route #64,SOUTH,30,826,9TH/MAIN,37.538421,-77.436012
64,Route #64,SOUTH,40,95,BROAD/10TH,37.540049,-77.43282
64,Route #64,SOUTH,50,3105,BROAD/11TH,37.539237,-77.43153
64,Route #64,SOUTH,60,3105,BROAD/11TH,37.539237,-77.43153
64,Route #64,SOUTH,70,3104,14TH/FRANKLIN,37.5364,-77.43127
64,Route #64,SOUTH,80,3104,14TH/FRANKLIN,37.5364,-77.43127
64,Route #64,SOUTH,90,309,MAIN/13TH,37.53626,-77.432866
64,Route #64,SOUTH,100,310,MAIN/11TH,37.537213,-77.434363
64,Route #64,SOUTH,110,311,MAIN/10TH,37.538202,-77.436136
64,Route #64,SOUTH,120,1166,8TH/CARY,37.538068,-77.43802
64,Route #64,SOUTH,130,1166,8TH/CARY,37.538068,-77.43802
64,Route #64,SOUTH,140,1873,FOREST HILL/RETIG,37.535847,-77.512128
64,Route #64,SOUTH,150,1676,FOREST HILL/WINDSOR VIEW,37.536828,-77.515927
64,Route #64,SOUTH,160,2905,Forest Hill/Melbourne,37.537818,-77.51853
64,Route #64,SOUTH,170,1678,FOREST HILL/HATHAWAY,37.538175,-77.520377
64,Route #64,SOUTH,180,1679,FOREST HILL/CHEROKEE,37.537928,-77.523873
64,Route #64,SOUTH,190,2906,Forest Hill/Joe Brooks,37.53777,-77.526444
64,Route #64,SOUTH,200,1681,FOREST HILL/SHEILA,37.537318,-77.531062
64,Route #64,SOUTH,210,1682,FOREST HILL/GRANTWOOD,37.536045,-77.536088
64,Route #64,SOUTH,220,2907,FOREST HILL/KENMORE,37.535029,-77.537963
64,Route #64,SOUTH,230,1684,FOREST HILL/THOMPSON SCHOOL,37.533817,-77.540237
64,Route #64,SOUTH,240,2908,FOREST HILL/LANSDALE,37.53197,-77.546237
64,Route #64,SOUTH,250,2908,FOREST HILL/LANSDALE,37.53197,-77.546237
64,Route #64,SOUTH,260,3640,Forest Hill/Anwell,37.53229,-77.555284
64,Route #64,SOUTH,270,2478,CHOCTAW/FOREST HILL,37.533642,-77.559843
64,Route #64,SOUTH,280,2909,FOREST HILL/MCRAE,37.535107,-77.563015
64,Route #64,SOUTH,290,3338,Huguenot/Westgate,37.533348,-77.574119
64,Route #64,SOUTH,300,3337,Huguenot/Scarborough,37.53245,-77.581476
64,Route #64,SOUTH,310,1692,HUGUENOT/SHOREHAM,37.533133,-77.585887
64,Route #64,SOUTH,320,1693,HUGUENOT ROAD/MONTEITH,37.533593,-77.589797
64,Route #64,SOUTH,330,1651,DURYEA/UNITED METHODIST CHURCH (OLD GUN),37.535127,-77.591212
64,Route #64,SOUTH,340,1651,DURYEA/UNITED METHODIST CHURCH (OLD GUN),37.535127,-77.591212
75,75:75,EAST,10,2749,RICHMOND WAY AT UR STUDENT COMMONS,37.576327,-77.538902
75,75:75,EAST,20,2749,RICHMOND WAY AT UR STUDENT COMMONS,37.576327,-77.538902
75,75:75,EAST,30,2980,GATEWAY ROAD/CAMPUS DRIVE,37.579334,-77.53449
75,75:75,EAST,40,453,CAMPUS/BOSTWICK LANE,37.579097,-77.532722
